	id	sent0	label
38	38	മൂക്കുത്തി കണ്ടില്ല എന്ന് പറഞ്ഞു ആ ചുവപ്പ് തൊപ്പികരനെ വളച്ചു മൂക്കുത്തി വാങ്ങിക്കാൻ ഉള്ള സൈക്കോ അടവ്	unknown_state
39	39	saikko shammy fans evide likam	unknown_state
40	40	മലയാളം സിനിമ ഇതേത് ലെവലിലേക്കാ പോകുന്നത് .   എജ്ജാതി ഐറ്റംസ്   Hats off geethu	Positive
41	41	Guys unlike cheyyunavar Mr.Pandit fans aanue..deshyam pidichit karyamilla..	Negative
43	43	ഏട്ടന്റെ പിള്ളേർ like ബട്ടൺ അടിച്ചു പൊളിക്ക്	unknown_state
45	45	പാട്ട് വളരെ മോശം. സിനിമയും അങ്ങനെ ആകാതെ ഇരുന്നാൽ മതി ആയിരുന്നു	Mixed_feelings
46	46	രഞ്ജിത്തേട്ടൻ പൊന്നാനിയുടെ സ്വകാര്യ അഹങ്കാരം  ഞങ്ങളുടെ മുത്ത് രെഞ്ജിത്തേട്ടൻ	Positive
48	48	Jayettante punyalanu sesham trissur slangilulla hitakum ethu	Positive
51	51	next  cheriyoon  kulki enduvade id	unknown_state
52	52	പുതിയ കമൻറുകൾ വന്നിട്ടുണ്ടോ എന്ന് ഇടക്കിടക്ക് വന്നു ചെക്ക് ചെയ്യുന്നത് ഞാൻ മാത്രമാണോ	unknown_state
53	53	1:49 തൊട്ടുള്ള ബിജിഎം പൊളിച്ചു...waiting for Driving License. #prithvirajsukumaran#surajvenjaramoodu#laljr	Positive
54	54	Padam polikum	Positive
55	55	അപ്പോൾ എന്റെ ചോദ്യം ഇതാണ്  ഇതിൽ ആരാണ് നായകൻ, ആരാണ് വില്ലൻ?	unknown_state
56	56	Like kuddunnu onnd pakshe views kuddethe enthaa	unknown_state
57	57	ഉയിരിൽ തൊടും തളിർ\r വിരലാവണേ നീ.\r അരികേ നടക്കണേ. അലയും\r ചുടുകാറ്റിനു കൂട്ടിണയായ്\r നാമൊരു നാൾ കിനാക്കുടിലിൽ\r ചെന്നണയുമിരുനിലാവലയായ്.\r ആരും. കാണാ… ഹൃദയതാരമതിൽ\r ഉരുകി നാമന്നാരും. കേൾക്കാ… പ്രണയാജാലകഥ\r പലവുരു പറയുമോ…\r ഉയിരിൽ തൊടും കുളിർ\r വിരലായിടാം ഞാൻ.\r അരികേ നടന്നിടാം. അലയും\r ചുടുകാറ്റിനു കൂട്ടിണയായ്\r നാമൊരു നാൾ കിനാക്കുടിലിൽ\r ചെന്നണയുമിരുനിലാവലയായ്.\r ആരും. കാണാ… ഹൃദയതാരമതിൽ\r ഉരുകി നാമന്നാരും. കേൾക്കാ… പ്രണയാജാലകഥ\r പലവുരു പറയുമോ…\r വഴിയോരങ്ങൾ തോറും\r തണലായീ പടർച്ചില്ല നീ…\r കുടയായ് നിവർന്നൂ നീ\r നോവാറാതെ തോരാതെ പെയ്കേ.\r തുഴയോളങ്ങൾ പോൽ നിൻ\r കടവത്തോന്നു ഞാൻ തൊട്ടു മെല്ലെ\r കാറ്റേ ചില്ലയിതിൽ വീശണേ\r കാറേ ഇലയിതിൽ പെയ്യണേ\r മെല്ലെ തീരമിതിലോളങ്ങളോളങ്ങളായി നീ വരൂ…\r ഉയിരിൽ തലോടിടും\r ഉയിരായിടും നാം.\r നാമൊരു നാൾ കിനാക്കടലിൽ\r ചെന്നണയുമിരുനിലാനദിയായ്.\r ആരും. കാണാ… ഹൃദയതാരമതിൽ\r ഉരുകി നാമന്നാരും. കേൾക്കാ… പ്രണയാജാലകഥ\r പലവുരു തുടരുമോ…   hit LIKE	unknown_state
58	58	Ee nanchakottayill arudeyuum kanneeroppaan vannathalla njan..pakshe karayikunnavante okeyuum thala njan adichu polikuum!	unknown_state
59	59	കമെന്റ്സ് കണ്ടിട്ട് പ്രിയദർശൻ മമ്മൂക്ക യെ വച്ച് കുഞ്ഞാലി മരക്കാർ സിനിമ എടുത്താൽ മതിയായിരുന്നു എന്ന് തോന്നുന്നു	Negative
63	63	ഈ വൃത്തികെട്ടവൻ തന്നെയാണോ ബിഗ്‌ബിയിൽ bgm ചെയ്തത് ...അവിശ്വസനീയം ....എന്ത് വെറുപ്പിക്കലാണ് ....വേറെ നല്ല ആൺപിള്ളേർക്കു കൊടുത്തിരുന്നേൽ പടം കസറിയെനേം...@ഗോപി....എന്റെ പൊന്നണ്ണാ ..നമിച്ചു ...	Negative
64	64	ആ PSYCHO ചിരിക്ക് കൊടുക്ക് ഒരു	unknown_state
66	66	ഇതാണോ നിന്റെ പുകയില്ലാത്ത അടുപ്പു, ദേ ഞാൻ അങ്ങോട്ട്‌ നോക്കി നിക്കാം, നീ എന്നെ ഒന്ന് ചേട്ടാ എന്ന് വിളിക്കു, എന്തൊരു പ്രഹസനം ആണെടോ, ഈ പഞ്ചായത്തിൽ ഏറ്റവും മോശം വീടിതാണ്,,,യേശു നമ്മക്കറിയാത്ത ആളൊന്നും അല്ലാലോ,	unknown_state
68	68	Trailer il thanne full story undallo! Padam kidilan aakatte🤓	unknown_state
69	69	Tollywood - Bahubali  Kollywood - 2.O Sandalwood - KGF  Mollywood - Mamangam	not-malayalam
70	70	കൂട്ടുകാരെ എന്റെ ചാനൽ ഒന്ന് സബ്സ്ക്രൈബ് ചെയ്യോ. ഞാൻ തിരിച്ചും ചെയ്യാം.	unknown_state
71	71	ഇതിലും നല്ലത് മരക്കാരനെ  പൊട്ടനാകിയാൽ  പോരെ	Negative
72	72	HISTORY OF POWER HISTORY OF VENGEANCE HISTORY OF PAIN HISTORY OF HOPE HISTORY OF AN ERA HISTORY OF THE BRAVE	not-malayalam
73	73	Ravi ye kaanumbo SHAMMI ye orma varunnu.	Mixed_feelings
74	74	All the best ikka from #lalettan fans 🤗	not-malayalam
75	75	ente ponnu....endb item aaan...he he ....ikkka...romanjjjjjjj	Positive
76	76	Filminode undayirunnu ella pradikhayum  poyi.oru historikal film akumpol  song visuals  super ayirikkanam.manasil thangi nilkkanam	Negative
77	77	എന്റെ കൊച്ചു ചാനൽ സബ്സ്ക്രൈബ് ചെയ്യൂ	unknown_state
79	79	Unnni mukundante padamenn paranj arenkilum vanno makkale	unknown_state
81	81	1.7M VIEWS 177K LIKES  TRIPLE STRONGG	not-malayalam
82	82	2020-ലെ ആദ്യ ബോംബ് ന്റെ കാര്യത്തിൽ തീരുമാനമായി	Negative
83	83	മമ്മൂക്ക ഫാൻസിന്റെ എല്ലാം വിധ വിജയ ആശംസകൾ നേർന്നു	Positive
84	84	മാസ്സ് കൊടൂര മാസ്സ് അതാണ് കൊള്ള പലിശ കാരനായ ബോസ് അസുരൻ	Positive
85	85	മമ്മൂക്ക ഫാൻ ആയ ഞാൻ പോലും ലൈക്ക് അടിച്ചു	Positive
88	88	വീണ്ടും വീണ്ടും ട്രൈലെർ കാണാൻ വരുന്നവർ ഉണ്ടോ 210 ചെറ്റകൾ ഡിസ്‌ലൈക് അടിച്ചല്ലോ ദൈവമേ ഏത് ചെറ്റകൾ ആണ് pannakal	Negative
89	89	Ejjathi level sadhanam ishttappettavar like adik🥰	Positive
90	90	Maranamass trailer.....orupaad ishtamaayi.....Lalettan Prithvi combo pwolichadakkum....	Positive
91	91	Ejjaathi item ufff kaattaa waiting	Positive
92	92	1:23 PREDATOR movie BGM copycat !!! deepak dev anna	unknown_state
93	93	Ettan die heart fans like adi	unknown_state
94	94	മൂന്ന് പേരെയും എനിക്ക് നല്ലിഷ്ട്ടാ, ജോജു, ചെമ്പൻ and nyla 🥰	Positive
95	95	Big brotherinekallum shylock Kannan agrahamullavarr like chyuuu	unknown_state
96	96	Love യു കാട്ടാളൻ പൊറിഞ്ചു.  🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰	Positive
98	98	നമ്മൾ ലാലേട്ടൻ ഫാൻസ്‌ ഈ പടവും മറ്റൊരു ചന്ദ്രോത്സവം വെളിപാടിന്റെ പുസ്തകവും ആകരുത് മാസ്സ് ഇല്ല എന്ന് പറഞ്ഞു negative ഇട്ടിട്ട് ഫാമിലിയെ കൂടെ പടത്തിൽ നിന്നും അകറ്റരുത്യോജിക്കുന്നവർ like അടി അല്ലാത്തവർ അവരുടെ അഭിപ്രായം share ചെയുക	unknown_state
99	99	ഏട്ടൻ ഫാൻസ്‌ SUBSCRIBE അടിച്ചോ. ലാലേട്ടൻ PROMOTING ചാനൽ ആണ്	unknown_state
100	100	Mammookka fans inu like adikkan ulla comment	unknown_state
101	101	Ith Pwolikkum Enn Urappullavar Like	unknown_state
102	102	Ni arda vadha beeshani ondakan..patti ..inala vannu korach cinema edthpo ni ethanda vallya kopila producer ayen thonuna..pooy chathudeda mayre	Negative
103	103	Ettan pwoli.. Engane abinayikunnu ethra cute ayyitte	Positive
104	104	E padamenghillum hit ayall madhi ayirunnu	Mixed_feelings
105	105	Fuck you rss terrorist  azadi azadi azdi  E modi puyrante cinima muslimgal bahisharikuga	Negative
106	106	Villan or hero  Prthvi or suraj ???	not-malayalam
108	108	എന്തോ ഈ ഫിലിം മനസിലോട്ട് അങ്ങ് കേറി പോയി..... എനിക്ക് മാത്രമാണോ???	Positive
109	109	Dey nthonadey refresh adikumbolathekum likes okke rand erati avunnu	unknown_state
111	111	ഇതിൽ മൂക്കുത്തി കണ്ടവർ  LIKE അടി	unknown_state
112	112	പൃഥ്വിരാജ്,  സുരാജ്...  രണ്ടു രാജാക്കന്മാരും ചേർന്ന് ഈ ക്രിസ്തുമസ്,  ന്യൂ ഇയർ സീസൺ അങ്ങ് അടക്കി ഭരിക്കുവാ......  ഡ്രൈവിങ് ലൈസൻസ് ടീമിന് വിജയാശംസകൾ....	Positive
114	114	മമ്മാട്ടി വയസ്സനായി... കണ്ടാലറിയാം... ഇനിയും ഇങ്ങനെ ഉള്ള character മമ്മൂട്ടി അഭിനയിഛാൽ പെർഫെക്ഷൻ കിട്ടില്ല എന്നാണ് എന്റെ അഭിപ്രായം...	Negative
115	115	The face of indiaaikkkkkkkaaaaaa luv uuuuuu	not-malayalam
116	116	1 million ഒക്കെ കഴിഞ്ഞു 3 million ആയി	unknown_state
117	117	പിന്നെ അവളുടെ മൂക്കിൽ കിടക്കുന്നതു എന്ത് മൈരാ...	Negative
118	118	ട്രെയ്ലറിൽ കാണുന്ന ഒന്നും ഫിലിം ഇല്ലലോ.. എങ്കിലും പടം കിടു	Positive
119	119	Prethekichu onnumillankilum... Ithil entho undd kelkkaathirikkaan pattanilla supr song	Positive
120	120	മലയാളത്തിൽ മേയിൻ നടനും സഹനടനും ആയി അഭനിക്കുന്ന ആൾ ആണ് അയാൾ അയാൾ അഭിനിച്ചാൽ പടം   അവേറേജ് ഓ അതിൽ താഴെയോ ആയിരിക്കും സിനിമ ആ വക്തി ഈ ലാലേട്ടൻ പടത്തിൽ ഉണ്ട് ഇതിന്റെ അവസ്ഥ എന്തായിരിക്കും എന്തോ 🤫🤐 എല്ലാവരും കമന്റ് രേഖപ്പെടുത്തി പോകുക	Negative
121	121	BGM is like...  CIA bgm	unknown_state
122	122	തമിഴിലെ രാക്ഷസനെ വെല്ലുന്ന item ആകണേ കർത്താവെ	Positive
123	123	Poli ploi nte ponno romanjam	Positive
124	124	Sarkar teaser likes VS odiyan trailer views	not-malayalam
125	125	After jimikki kammal ഇതിനാവും കൂടുതൽ viewers  50M+ ആവും എന്നുള്ളവർക്ക് ലൈക്ക് ചെയ്യാം	unknown_state
126	126	ചാക്കോച്ചൻ ഫാൻസ്‌ ലൈക്ക് അടിച്ചു പൊളിക്ക്   Your sleepless nights are coming	unknown_state
128	128	Ippo E comments vaayikkumbalu Nalla. Sukhondu	unknown_state
129	129	Ntammo polichu..oru rakshayum illa...from lalettan fan...	Positive
130	130	ഈ തടിയനെ വെച്ചേ ആരെങ്കിലും പടം എടുക്കോ 🤣🤣🤣🤣🤣	Negative
131	131	പാടി നടക്കാതെ പോയി മൂക്കുത്തി അന്വേഷിച്ചു വാടി	unknown_state
133	133	Tech & entertainment videos കാണാൻ pls subscribe VeeTalks	unknown_state
134	134	എത്ര വട്ടം കണ്ടു എന്ന് ഒരു ഐഡിയയുമില്ല	Positive
135	135	മലയാളത്തിൽ ഇനിയും ഇങ്ങനുള്ള ത്രില്ലെർ പടങൾ വരണം	Positive
136	136	Endokayo poraima ulathai thoniyath enk matram ano	Negative
137	137	Haters 🤭🤭🤭🤭🤭🤭 ethoke onu kand nokaane......trolumbo....noki troluuu	Positive
138	138	Nayakan maatkku age koodumpol thorum cmemayude perum marunnu.. Big brother.. Great father.. Valyettan.. Ini kurachu kalam kazhyumpol ivaride cinemakalude peru.. Valyappoppan.. Grand dady... My grandpa..	Negative
139	139	Status Videos Mathramulla channel aanu	unknown_state
140	140	മൂക്കുത്തി കാണാനില്ലെങ്കിലും കക്ഷം ഇഷ്ടം പോലെ കാണാൻ ഉണ്ട് .  ഇതെന്ത് കക്ഷത്തിന്റെ സംസ്ഥാന സമ്മേളനമോ	Negative
141	141	Lalttan die hard fans hit like	unknown_state
142	142	ലാലേട്ടന് കണ്ണ് കാണില്ല എന്ന് എത്ര പേർ ശ്രദ്ധിച്ചു.... അതോ ഇനി എനിക്ക് മാത്രം തോന്നിയതാണോ? 🤔🤔🤔	unknown_state
143	143	Aaroke parayunnu ee song ishq le song ne kaalum super aanenn	Positive
144	144	ചാനലിന്റെ പേര് ശ്രദ്ധിച്ചവർക്കു ലൈക്ക് അടിക്കാനുള്ള സ്ഥലം...	unknown_state
146	146	Fight scene kandupidikan Peter hein vallandu bhudhimuteenu thonunu pulimurugan poleye illa	Positive
147	147	24 hours kond 4 million cross cheyyum enn urappullavar like adikk	unknown_state
148	148	പ്രതീക്ഷയോടെ കാത്തിരിക്കുന്നവരെ ഇങ്ങനെ മൂഞ്ചിക്കരുത്. എന്ത് ഊള എഡിറ്റിംഗ് ആണ്	Negative
153	153	on KAIRALI TV | ഒരു അവലോകനം	unknown_state
154	154	Trailer kandukondirikkumbum mothhavum ottae chinthayae ullaayirunn ethil ikka illallo ethaetho poorimon undaakkiya udaayippu trailer aanaenn avaasanam ikka kandappozhaa samaadhaanamaayath	Negative
155	155	Shooting Kottayathayirunnu, njangade pazhe standum, baker junctionum okke traileril kanam	unknown_state
156	156	തമിഴ് ത്രില്ലെർ സിനിമ കണ്ടത് മതി. നമുക്ക് ഇനി ഒരു അടാർ ഐറ്റം വരുന്നുണ്ടെന്ന് പറഞെക്ക്. Katta waitting	Positive
157	157	ട്രെയ്‌ലർ കണ്ടിട്ടു ഇതു അനുരാഗ് കശ്യപ് സംവിധാനം ചെയ്തതു പോലുണ്ട്..	Positive
158	158	ഓരോ ടൈപ്പ് മനുഷ്യന്മാര് അല്ലെ മോളെ........... Kiduveeeeeeeeeeee	Positive
159	159	Ntho ee moviyum ee songum....ellaavareyum orupaad ishttaaaaaaaaannu...Shane  super	Positive
160	160	Kgf poleyulla padam kanda feel.. kidilam	Positive
161	161	Kidiloski padam‍‍‍ sheriyaya psych padam fahade	Positive
163	163	0:15 sec..... Ho... Romanchification... Ikka pattu padi thimirkkum...	Positive
164	164	Sreya ghoshal പാടിയതായോണ്ട്  കണ്ടവരുണ്ടോ...	unknown_state
165	165	Sreelumaram kandu padilli aampillaru cinemayedukkunnathu engane ennu	Positive
166	166	Ente ponno Malayalam rakshasan loading	Positive
167	167	അവളുടെ കവിളത്ത് ഒന്ന് പൊട്ടികട ഉവേ അപ്പോ കാണും അവളുടെ മൂക്കുത്തി	unknown_state
168	168	Film  കലക്കും,,,,,, ടെയിലർ എഡിറ്റിംഗ് പോരാ,,,, സ്റ്റണ്ട് മാത്രമേ ഉള്ളൂ ലോ,,.?	Mixed_feelings
169	169	Vineeth aano Vivek oberoi dubbing.	unknown_state
170	170	എല്ലാ ദിവസവും കാണുന്നവർ ഉണ്ടോ??  എന്താ ഒരു  feel	unknown_state
172	172	Wow ikkaa mass  bgm pwoliii   katta Waitinggg #Abraham	Positive
173	173	Shavakallarayile Kuzhimaadathile Peril Oru Letter marach pedich lalettan ninnappo Onnu Nadungi	unknown_state
174	174	ഇപ്പഴാ മനസിലായത്  ഉണ്ണിയുടെ മൂക്കുത്തിയാ കാണാതെ പോയത്..	unknown_state
175	175	Onnum nokanda apo pado super hita	Positive
176	176	Ende ammo aa mundu madakki vechulla aa chavitt !!! . laletta.	Positive
177	177	Egane ulla movie kal kaanan aanu ellavarum waite cheyunath	Positive
179	179	Cinema muyuvan manassilayi ini padam kaanano	Negative
180	180	Ikka bakthanmaar like adi   Ikka istham	unknown_state
181	181	Mammukkante introkku വേണ്ടി wait cheidhavar like adiii	unknown_state
182	182	ആരോ ഒരാൾ അല്ല ... എന്റ ഏട്ടൻ  my ബിഗ് ബ്രദർ	unknown_state
184	184	പടം 50 കോഴ്സ് നേടും എന്ന് ഉറപ്പ് ഉള്ളവർ ലൈക്	unknown_state
187	187	രാത്രി വാണം വിടാൻ വേണ്ടി ഈ സോങ് കാണുന്നവർ ലൈക്‌ അടിക്ക്	Negative
188	188	ഇക്കാടെ ഭക്തന്മാരെ എന്റെ ചാനൽ കൂടി ഒന്നു subscribe cheyyamo	unknown_state
189	189	ഹൌസ്ഫുൾ ഷോകളുടെ പെരുമഴക്കാലം  കൂക്കി വിളിച്ചവരെ കൊണ്ട് കയ്യടിപ്പിച്ചു മാമാങ്കം  പടം വീഴും എന്ന് കരുതിയവർക്കു തെറ്റി എതിർ പക്ഷത്തു ഏറ്റ കുറച്ചലുകൾ ഏറെ കണ്ട മെഗാസ്റ്റാർ ആണ്..  ഇത് ചരിത്രം  Christmas first choice MAMANGAM	Positive
190	190	kammara sambhavam madhuraraja trailer undakkiyaa aalanalle trailer undakiyathu  cinema idi akathirunnal mathi  vargam poloru padam ayalum mathi	Mixed_feelings
191	191	Bheeekara  padammmmm  shannneeeee  muthanuuuuuuuuuuuuuuuu	Positive
192	192	Captain kunjali sparrow	not-malayalam
193	193	trailer kollam padam koodi kanatte ennitt parayam bakki masss trailer	Positive
194	194	I love Mammookka.  Love from Telangana.	not-malayalam
195	195	yenthu chali annu bro ethu	Negative
198	198	masss effect	Positive
199	199	ഞാൻ ഒരു കട്ട ലാലേട്ടൻ ഫാൻ ആണ്.. ന്നാലും മലയാള സിനിമ യിലെ ഇത്രയും effort എടുക്കുന്ന പടങ്ങൾ ഇനി ആരുടെ പേരിൽ ഇറങ്ങിയാലും അവർക് സപ്പോർട്ട് കൊടുക്കും. അവിടെ ഏട്ടനും ഇക്കയും ഒക്കെ സമം ആണ്...കാരണം ലാലേട്ടനും മമ്മൂട്ടിക്ക യുമൊക്കെ മലയാളത്തിന്റെ യശസ്സിനു വേണ്ടി നിൽക്കുന്നവർ ആണ്.. തമ്മിൽ പോരാടിക്കുമെങ്കിലും മനസ്സിൽ തമിഴനോ, തെലുങ്കനോ വേണ്ടി ശബ്ദം ഉയർത്തുകയില്ല..  മലയാള നടന്മാർക്ക് ആണ് സപ്പോർട്ട്.. അവർ കഴിഞ്ഞേ ഉള്ളൂ ഏത് അന്യ ഭാഷാ കാരനും.. പിന്നെ ഇവിടെ ഇത്രയും പറഞ്ഞതു വേറൊന്നും കൊണ്ടല്ല...,  വലിയ പ്രതീക്ഷ യാണ് ഈ പടം..  പാട്ടുകൾ പോലും മറ്റു ഭാഷാക്കാരും രാജ്യക്കാരും വിലയിരുത്തുന്നതുമാണ്... ശ്രദ്ധിക്കണം..  നല്ല വരികൾ .. നല്ല ഇമ്പ മുള്ള ഈണം.. ഇതൊക്കെ ആഗ്രഹിക്കുന്നതിൽ തെറ്റുണ്ടോ...? ഇനി ഇറക്കുന്ന പ്രൊമൊ കൾ മികച്ചതാകട്ടെ	Positive
200	200	Kidu song ..........chila lines okke kidilan	Positive
201	201	മൂക്കുത്തി കണ്ടില്ലെങ്കിൽ എന്താ, ബാക്കിയൊക്കെ കാണിച്ചു തന്നില്ലേ..	Negative
203	203	lalettan marana mass..intha movie bayangara hit adikkum...love from tamilnadu	not-malayalam
204	204	Ee പ്രായത്തിലും ഇജ്ജാതി പെർഫോമൻസ് മമ്മൂക്ക ചലഞ്ചിങ് റോൾ   പിന്നെ  പരിഹസിക്കുന്നവന്മാരുടെ ഇഷ്ട്ട നടന് ചെയ്യാൻ കഴിയാത്തതും ചെയ്താൽ ലോക തോൽവി ആയി പോകുകയും ചെയ്യും എന്ന് അവന്മാർക്ക് തന്നെ അറിയാം.. 🤣🤣	Positive
206	206	FByil release aakiyittum youtubil trending n.o 1 undel lalettante range oohikam	Positive
207	207	E Assasincreed  te trailer 2019 lu knnunavr etra perund	unknown_state
208	208	One an only megastar mammookka	not-malayalam
210	210	Gopisunder pulimurukan eduthappozulla music padangal onnum marnnittia...engu rajayil eathinilkumbazum..elllam oruikalkudui avatharippikunnondu	Negative
211	211	68 vayassunden oke paranj ingane pattikkale en parayanam sire....	unknown_state
213	213	ഉടൻ വരും, art killer മൈ ചാനല്	unknown_state
214	214	വീണ്ടും വീണ്ടും എനിക്ക് കാണാൻ തോന്നുന്നു shylock	Positive
215	215	0:37 1:00 nalla kidilan punch dialogue  1:06 karma is a bitch  1:11 karma strikes again	unknown_state
216	216	എന്നാ പിന്നെ ഇട്ടിച്ചന്റ വക ഒരു സാമ്പിൾ വെടികെട്ടൂടെ...  ട്രൈലർ ഇഷ്ട്ടായി...  Onam കളറ് കളറേ...	Positive
217	217	Ithrayum valiya padathinu ithu polulla paattu aano ezhuthunnathu varikal kollilla	Negative
219	219	ഹലോയ്ക് ശേശം ഏതെന ചോദ്യം ഇനി വേണ്ട  ഇത് തന്നെ വെരി ഗുഡ്	Positive
220	220	Mammookem Pillerum Ithil Polikkum Ennu Urapullavar Like Adich Pokko	unknown_state
221	221	Katt waiting far lalattan far lusifer	Positive
225	225	പറവക്ക് ശേഷം മ്മടെ കൊച്ചിക്കാരുടെ പടം വീണ്ടുംല്ലെ .ഇത് പൊളിക്കും മച്ചാനെ .	Positive
226	226	Trailer kidukki full movie kidukidukkum.. we still waiting..	Positive
227	227	ഈ വർഷം 7 വേഷങ്ങൾ ചെയ്തു 7 ഉം വ്യത്യസ്തം..  ദേ അടുത്ത വർഷം ആദ്യം വരാൻ പോകുന്ന പടം.. അതും ഈ 7 എണ്ണത്തിൽ നിന്ന് 100% വെത്യാസം ഉള്ള വേഷം..    ഇങ്ങേരെ അല്ലാതെ വേറെ ആരേ ആണ് മഹാ നടൻ എന്ന് വിളിക്കാൻ പറ്റുക	Positive
229	229	Raja varunnu Maniyayi.  Rajamani	Positive
230	230	വലിയ പ്രതീക്ഷയില്ല എന്നാലും ഏട്ടൻ ഇഷ്ടം 🤩first Day Lock D	Positive
231	231	അവസാനത്തെ മാർഗം കളി ഷൂട് ചെയ്തിരിക്കുന്നത് കണ്ടാൽ മനസിലാകും ഡയറക്ടർ വേറെ ലെവൽ  ആണെന്ന്..	Positive
232	232	Machan pandey pwoli aanenn boni parayan paranju🥰	Positive
233	233	ijjadhi kola mass trailer	Positive
234	234	Ittimaniyil... LOVE und.... ACTION  illa....DRAMA und... Movie bore adipikilla..Poi.. Kandu.. Istapetu...	Positive
235	235	Onnil kuduthal kandavar like cheyyu ivide	unknown_state
236	236	173k views 173 k like... Pwoli	unknown_state
237	237	Soubin kka oru rakshemilla...Machan poliya.Padam kandu.Kidu..🤩🤩	Positive
239	239	ചാക്കോച്ചന് ലാലേട്ടൻ ഫാൻസിന്റെ വക എല്ലാ ആശംസകളും.. അഞ്ചാം പാതിരായ്ക്ക് കട്ട വെയ്റ്റിംഗ്	Positive
241	241	കളിയാക്കിയവന്മാരുടെ ചെകിട് അടിച്ച് പൊട്ടിക്കണം ഇത്രയും നല്ല പാട്ടിന് മമ്മുക്ക എന്ത് നല്ലത് പോലെയാ അഭിനയിച്ചത്.	Negative
242	242	സൂപ്പർ പടം ഒന്നും പറയാനില്ല ചിരിച്ച് ഇടപാട് തീർന്നു പോകും	Positive
243	243	Trailer kandappo lalettan avannamayirunnu..... Ennoru thonnalll	Mixed_feelings
244	244	ഇതു കണ്ട് പേടിച്ചാണോ മമ്മൂ ,,,, ഓണത്തിന് വരാത്തേ.....	Negative
245	245	Nalla oru film ellavarum nannayi abhinayichu nalla kumblangi rathrikale camera preshakarude munnil ethichu...	Positive
246	246	Heavy items loading . Ufff Mamookkaaasss	not-malayalam
247	247	poraa pratheeksha illa.. Tovi voice rendering sradhichitilla..... camera	Negative
248	248	Padam moonjalaanelum ippp trailer kandaalum romaanjam	Mixed_feelings
249	249	Uff  ijjathi teaser  mammookka pwoli  Appo engana 2020 ikkayum pillerum angu edukuva	Positive
250	250	Pari ithenth.. appo whatspp kandathe.. 🥺🧐.. ellam appo eduthte konakan aayrunile.. tiktok.. kshtam thanne	Negative
252	252	chila padangal angane anu... villan nayakanekkal score cheyunna padangal ...	unknown_state
