	id	sent0	label
70	15674	Sir nenga Enna than try pannalum Eli yaanai aagathu	Negative
72	6676	 Thala Ella character  ah um semaya act panraru ya,	Positive
73	7184	 Trailer pathukitae irunga thala fansLet make it big	Positive
74	13620	Salt inga irukku pepper enga da kaanom	Positive
75	9600	 Hit like for arr fans	Positive
76	1187	 enna manusan ya nee  nee nadikanda award unakkuthan  vetty maran sir super  waiting for fdfs	Positive
77	12949	All the best Anna... movie maperum vetri adaya valthukkal	Positive
78	13959	Malaysia la story, So sumaara than irukkum.	Positive
79	13139	I love you thala...... thala veriyanda	Positive
80	13111	yuvan ajith combaku evlo naala wait pannen	Positive
81	14679	Vera edhuvum venam thala performance pakkuradhakadhavae vandhaen	Mixed_feelings
83	9686	 Evanukachum pondati kolandhainu sentiment irundha , apdiyaeoadi poairu, kola gandula iruken mavana kollama vida mata	Negative
84	2154	 Anyone after bigil trailer. Kaithi - like Bigil - comment	Negative
85	14298	1m likes varum nu solluravanga like pannunga	Positive
87	2674	 Kadaram Kondan south indian cinema Vendran engal chiyaan vikram	Positive
88	4147	 yaaru yaarellaam dhunesh fane like pannunga	Negative
89	5214	 Vetri maran padatha ethana decadesku aparam pathalum vera level standard	Positive
90	5811	 Parkathukku munnadiye pottathu nan mattum thana....?	Mixed_feelings
92	5225	 THALIVA WAITING FOR A POWER PACKED PERFORMANCE ...!  Ne va Thala 3d la.. nama kalakurom..!	Negative
93	9919	 Inaiki date announce panitu ..yevlo neram kalaichi release panringa	Mixed_feelings
94	8779	 Asuran Padam koothi mari iruku neega bigil kuda poti podrigala..bigil da	Negative
95	5874	 Sarr  wow  super  super  movie   kartik sar	Mixed_feelings
96	5624	 congrats chiyaan Anna I m thala fan	Positive
97	10783	 Padam release avaruthukku munnadi 13 milion views varanum	Positive
98	11993	 Love you thala you are verra level	Positive
99	6104	 Thalaaaaaaaaaaaa daaaaaaaaaa thalaaaaaaa daaaaaaaaaa veriyan daaaaaaaaaa	Mixed_feelings
100	10199	 this look is beutifull thalivaaaaaaaa always one next bhaasha	Positive
101	8485	 Pandey...nadikiraru edhukku thae thanthi channel vitu ponigala	Positive
103	6082	 Pakurathuku munaadiye dislike poduraanuga thalaivan U1 kaga	Negative
104	417	 Indias pride ... Shankar Sir & Team...	Positive
105	7693	 92k views 131k likes something wrong	Mixed_feelings
106	2048	 Thalaiva nee VA naanga irrukum nee maatum thaan Thalaiva	Negative
107	13078	Thalaivar dharisanam   Pakkka mass 🤘🤘	Positive
108	1267	 Thalapathi meela ulla viswasathala yen thalaiya asingga paduthuringga	Mixed_feelings
109	14404	Ennam silla Nimidangalil big boss losliya promo first varum	Negative
111	11502	 Petta la thalaivar totally different ta irukukaaru acting um thaaan .....sirapu sambhavaM thirkaaka waiting !	Positive
112	14768	Kaithi =like.       Bigil pota Padam ,=comments	unknown_state
113	5475	 Innum neraya neraya nerya, neraya views varanum.... Thala Rock	Positive
114	701	 100K likes coming soon Just 2K likes needed	unknown_state
115	13855	Sema padamsema style thalaivar vera level.. Pakka  mass	Positive
116	7679	 Still Trending at Malaysia No 18	Positive
117	345	 Thala nkp kaga wait panravan like panunga	Mixed_feelings
118	2648	 Idhuve ippadi iruke Thalapathy 64 yeppudi irukum	unknown_state
119	5022	 Now i changed my mind.. First petta dhan paaka poren next dhan viswasam 🤘	Positive
121	2504	 Good ...Thalaiva....Unna ipadi parka innoru jenmamum enaku vendum......	Negative
122	3721	 Twinkle twinkle little star.  Rajini is the superstar.  Dhoooollllmmmaaaaaaaa how is it. Superuuu	Mixed_feelings
124	8389	 Theeran movie  fans hit likes....!	Positive
125	8773	 Marsal bgm I love Sam cs	Positive
127	2052	 Idaila kgf bgm kedathu enaku madumthana 🤔🤔🤔🤔🤯	Negative
129	15292	" Yaarukulam intha mask paatha ""kane"" neeyabagam varuthu????"	Positive
130	15426	தல  vera level and U1 Bgm also	Positive
131	10634	 Karthi awaken.. Suriya is a fool..	unknown_state
134	8995	 Opening la vara Andha stage dance aha partha yuvan song aha pinni eduthuruppar pola	Positive
135	4232	 thala ni oru mundham un padam dhandom	Positive
136	4967	 H Vinoth Vera level   Nirav Shah	Positive
137	10544	 24-07-2019 - 11:38 pm anybody here?	Mixed_feelings
138	9423	 Bgm ke indha padatha paakanum pola erukku...	Mixed_feelings
139	6641	 Na daily 10 times ku Mela intha trailer pakuran.last 3 days	Positive
140	2636	 Hi guys send full film link plzz	Positive
141	1139	 Epdi pakkanum nu aaaa patomo.. apdi iruku.. waiting thalaivaaa	Positive
142	14059	orutharmela neenga  viswasam kaatrathukaga innorthara yen asingam paduthuringa - THALA	Mixed_feelings
143	14011	As a thalapathy fan i liked it..orutar mela viswasam katratunala matavaga asinga paduta koodatu..hats off	Positive
144	8637	 Itho vanthutanga ..athuku like podu ithuku like podu nu	Positive
145	12445	 real rajini movie ..tis s want we want	Positive
147	13368	Thala da... Thala veriyan  ...i am waiting for you	Positive
148	13600	1st like ....thalaivar massss vera level ....sarkar la oram odhungu	Negative
149	5639	 semmmaaaaa massssss trailer a summa verithanam.	Positive
150	3630	 Blockbuster ...pakka...Vijay sethupathi,bobby simha,nawazuddin and RAJNI...yappa super cocktail	Negative
151	217	 Intha Padathula Gethu Mass Kaatra Thalaya nadikala! Intha Padathula Intha Naatoda Indraiya Unmaiya Solra Ajith Kumar ah nadichirkaaru! #StopWomenAbuse	Positive
152	12774	Dis like pottha potta pasangala nigala nallave irukka mathynga by thalabathi veriyan	Negative
153	14132	Andha paattaa Mattum thookirungada.. Nalla erupeenga.. Power packed trailer	Mixed_feelings
154	3869	 Thala kola mass vera leval 🤩🤩	Positive
155	1691	 Blacksheep guys enna da panringa	Positive
157	9608	 Ashjar award ah ready ya eduthu vaingaaa	Positive
158	37	 Namma kitte kaadu iruntha,eduthukuvanga Namma kitte roopa iruntha, pudukiku vaanga Padippu mattum namma kitte irundhu eduthukave mudiyathu  Superb lines	Positive
159	14903	Thala darisanum, yenna charisma, yenna English, yenna alagzhu, lion voice.. thala blood thala veriyan from Bangalore	Positive
160	8599	 Yuvan bgm vera level ...paaa grt composer	Positive
161	3061	 Ye to Pink movie ki tarah lag rahi h	Positive
162	863	 Hit like if u see our old Kanmadam movie Manju is back	Positive
163	19	 Enakku iru mugan trailer gnabagam than varuthu	Positive
164	3324	 Yenda mask kuda krishn padatha pathu  copy adicirukigaleda	Positive
165	2712	 Karthick Subbaraj unmayana thalaivara veriyan nu katitinga great...thalaivar Style la solnamna hats off karthick	Positive
166	8070	 GV Prakash + Dhanush + Vetrimaaran = Better Quality	Positive
167	8567	 Style ah irukeenga.   athu natural ena word ya Athu	Positive
168	10511	 Nadiyoke shakthi illa ivnella hero ankond tirgtira nimge taste illa illandre kannu illa	Negative
169	15133	Rangaraj pande... Objection lam alavoda vachuka	Positive
170	13533	Vikram speak malay...you kena tunggu lebih lama lagi untuk tahu saya..	Positive
172	10719	 mugavri, kandu konten kandu konten Ajith ah meendum npkla pakalam. sema performance thala	Positive
175	1436	 Poladhavan and adukalam and vittri maran asuran like me	Positive
176	15686	Marana marana marana mass one only super star Rajinikanth	Positive
178	10916	 Ellam sarithan but Vjs padathula irukaranu kekura alavuku trailer iruku	Mixed_feelings
179	8334	 BEST WISHES FROM THALAPATHY FANS	Positive
180	10427	 I am not a rajini fan but this is OMG  Pettaparaaaakkk	Positive
181	8450	 This copy story Giri movie Konjam kuda matram ilaaa	Mixed_feelings
182	10629	 bro best 4k tv 43  inch la entha tv vankalam bro	Positive
183	15591	super mass super super star marana MASS	Positive
185	788	 Last 4 secs Thalaivar walk semma 90s Rajini..	Positive
187	10765	 2:20 hit like of u luv him ..	unknown_state
188	7117	 Thalai yum yuvan um iruntha antha padam mass hit than	Positive
189	11878	 PINK Hindi Movie Remake Da , Yea thala eppidi pannitinga	Negative
190	5836	 ungaluku vaiyasagala...solli 15 varusam irukum....rocking thalaiva....	Positive
191	14176	Thalaivarr  kerala fans irukka keri oru like tharoooo	Positive
192	1055	 Neriya neriya neriya vaati patha thalaikaga	Mixed_feelings
193	6321	 Vettu kuthu thavirthu vera mathiri story varadha, vetrimaaran., Ketta vartha illadha varaikum happy..,	Positive
194	14887	I'm from Bangalore thale na enaku uyiru avarodhu yedhu vandhalu enaku happy eruku yedhuku dha purile	Positive
195	15562	marana mokkai... City size looks so small	Negative
196	823	 Thala mass.innum neraya neraya dilouge mass....	Positive
197	12027	 More than 2 times patavanga oru like ka podunga	unknown_state
198	8196	 All the best Sir from karantaka Fans Yash Boss Fans Karantaka	Positive
199	12118	 Bhavesh Joshi enna Hindi padam mathiri irukke	Positive
200	1522	 wow Amazing Super        my like 1000M	Positive
201	9259	 Oru scene thalaivar yarai u adikla	unknown_state
202	10882	 My taste la eduthurukkaru...Karthick Subbu......kandippa mass thaan.,.	Positive
204	7054	 Diwali realise panna tharamana sambavam ah irukum	unknown_state
205	2956	 Katha than mukkiyam ana trailer semma	Positive
206	13265	so poor vfx. i m disappointed	Positive
207	15692	Yuvan & sk fans hit like	Mixed_feelings
208	1527	 Maass Dialogue 'Kola Gaandule Irukken' & that Pistol twisting scene.. Awesome...	Positive
209	4293	 467K views and 145K likes in 18 min. Thala takkaru doi...	Positive
211	8174	 I am ViJaY fan but Vera Vera level	Positive
212	14724	33k dislike... Vera yaru Elam vijay fans than	Positive
213	9595	 కెకుంది ట్రైలర్ అసలు...తెలుగు వాళ్ళు ఎవరున్నారు లైక్ వేసుకోండి...🤘	not-Tamil
215	11319	 It's vera vera vera vera vera vera vera Level	Positive
216	13125	Zero trailer nikal te he patgahe 2.0 ka trailer dal diya hahaha	not-Tamil
218	3327	 Bigil movie vera varudhu onga padam	Positive
219	7539	 Va thalai va vaaa... no.1 trending	Positive
220	9543	 Oru scene vachalum valuvaa irukuu trailer thala	Positive
221	13041	Missed shruti hassan's kadam kondam song.....	Positive
222	3933	 correct aana time la correct aana movie  Thala you are great	Positive
223	8441	 Blockbuster nu nenaikuravanga like podunga	Mixed_feelings
224	6410	 Like From Kkdi Dhanush fans Club	Positive
225	11710	 Thala fans enti active ga leru....	Positive
226	12492	 Mass thala.. u1 class... Therikka vidalama	Positive
227	10541	 ellam avan seyal  movie mari erukumoo...	Positive
228	4160	 Nallave ella uinga movie ajith sir	Negative
229	12946	Enakkennamo diwali race la idhu dhaan. Win aagumnu thonudhu.	Negative
230	6406	 Pink movie remake but lets see....🤩   ok	Positive
231	2410	 But still vadivelu is the best hostel warden ever :)	Positive
232	763	 801k likes athuvum remake movie ku Mass	Positive
233	6433	 HOW TO DOWNLOAD THIS TRAILER GUYS . MOZILA FIREBOX BROWSER DESKTOP	Positive
234	730	 Evanuga vera likes gaka solluvanga  Vjs fans   hit like Padam blockbuster solldravangalam like pannuga  Makkal selvan VIJAY SETHUPATHI	unknown_state
235	3460	 Anybody notice kutti moonji and ayaz	Positive
236	1413	 Petta film dub to kannada version release in karnataka	Positive
239	8828	 50k views but 92k likes  YouTube 🤪	Negative
240	1046	 Padathula vfx irruka?? - padamey Vfx ah irrukuda	Positive
241	2809	 Dislike pottaven la ratham kakki saven	Negative
242	5951	 oh my god 1hr 376 k likes...	Positive
243	14067	Almost king maker AK in NKP	Positive
245	9491	 I'm thalapathy fan... Thala kola mass....	Mixed_feelings
246	5501	 Evana pakka Chinna paiyan marri irukkan ,,,,,,F*** girl	Positive
247	9594	 Sala copy krne ke alava kam nhi kya koi sbko	not-Tamil
248	6437	 Petta pera  ketta  Chuma athruthula	Positive
249	14425	Akshay  kumar  fans  hit like ...	Positive
250	770	 Sirappo sirappu mass's daaaaaaaaa thalaivarayum avar attaththaiyum pakkaththan poringa	Positive
251	1826	 Enaku ennonamo nalaiku yarumey ena pakka varamatainga Vera level  dialogue  my kutty	unknown_state
252	9817	 Thala sema look... R u virgin	Positive
254	3072	 Vetri maran dhaush legendry combo.. padipa matum namba Kita irnthu edthukave mudiyathu .. true	Positive
255	10079	 Therikke fans hit like arjun sir	Positive
256	1965	 yr hindi me bnao vikram sir	not-Tamil
257	10371	 last dialog sema mass Vera level nu soldravanga mattum oru like podunga	Positive
258	10457	 Senior hero movieku venum..but title la sk name dhan first varumam ... #Thalapathy ku mattum dhaan andha manasu Varum.. #Jilla	Positive
259	7867	 Nejamave vayasanalum unga styleum azhagum ungala vitu pogala .... Thalaivar different range la Erukaru super ....	Negative
260	6294	 Dislike pottavanlam...enga poi mutti saga porano	Positive
261	5881	 Vera level la iruku DHANUSH sir maranam bgm Bayagarama iruku	Positive
262	4218	 Padippa yaralayum edutthukka mydiyaathu intha dialogue rompa arumaiyaga irukku.  Vekkai naaval vendum.	Positive
263	14608	Bgm kagave thirupi thirupi pathadhu yaarla...	Positive
264	13276	That vijay smile... Rajini sir kudos	Positive
266	14162	Enkuda yaarum varlana kuda Parava illa... Naa theatre ku Thaniya Poi Paapen da indha padatha..	Positive
267	14598	Wow thalaoruthar mela neenga viswasam katrathukaaga innoruthara yen asinga paduthuringa  yuvanshankarraja	Positive
268	13295	90s kids madilaruthu kuthicha shakthiman kapathu varu	Positive
269	10631	 Switzerland FDFS      P E T T A  P O N G A L	unknown_state
271	13379	Dei trailer vanthu rendu naal aachi innum trending laye varala.   Enanga da nadakuthu.	Negative
272	13207	#Suriya Anna Fans Always Support #Karthi Anna	Negative
273	11402	 Asuren Vettai arambam ........ .., am Dhanush . Anna veriyan	Positive
274	2468	 Yaralaa 12:10 thungame  trailer 10m kage pathuttu erukinge	Positive
275	10753	 Thala mazzzz ultimate vera lvl..luvvv uuuuu thala...	Positive
276	7734	 Thala 60 ku teacer edhir parkura angali pangalinga comment pannunga	Positive
277	14185	1 lakh likes in just 40 minutes	Negative
278	4705	 Couldn't beat sarkar 1 day 15 M	Positive
279	9065	 yaarupa adhu kadasila bijili ramesh madri	Negative
280	11537	 Yuvan bgm semaya iruku...romba naal kalichu thala kuda join panadhu romba happy iruku...	Positive
281	6047	 Dhanush and vetrimaran! Vera level combo nu soldravanga mattum like pannunga	Positive
283	643	 Masss Maranam Thalaivaaaa back to #90's Kid Rajini sir...	Positive
284	1926	 In 2:00 you can see vasikaran transform	Negative
285	13747	Kerala thala die hard fans like here	Positive
286	1721	 Only akki fan like and superstar rajni fan comment	Mixed_feelings
287	11404	 Trailer pathi edhana sollunga ya na, poll vachi nadathuranunga indha fan boys.. Like hu comment haam 🤣	Mixed_feelings
288	8356	 Petta movie ku romba romba wait panuravanga like poddu gga	Positive
289	10000	 betavaku atharavu sonna entha pottaioda padam petta	not-Tamil
290	12482	 Semma gandle irukke mavena kollame vidamatte super thalaivare	Positive
291	2625	 U1, Thala combo innum neraya, neraya, neraya,neraya, neraya, neraya iruku.🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗	Positive
292	2266	 Thalapathy Rajini, Rajathi raja kiramathu rajini = PETTA ALL TIME BLOCKBUSTER	Positive
294	10039	 Inaiku kandipa yedhavadhu oru record vaikanum	Positive
295	7498	 U1 bgm vere level solluravnge like podunge	Positive
297	2212	 ino neraya neraya nerayah pah.. goosebumps theater will be shattered	Positive
298	13743	Sir e movie telugu lo radha sir	not-Tamil
299	11576	 thatta da. aamai porumaiya poittu irukku.  innum oru 10 naal aagum 10m views ku.	Negative
300	8071	 dei youtube mairu 1cr views trending la vai daa	Negative
303	3746	 Semma thala  thala veriyargal hit likes	Mixed_feelings
305	6043	 Ivaruku vayasu aagala  man of masses for a reason	Positive
306	3626	 Thalaiva marana mass ...ayyo super ....summa therikka vitturinkinga ....🤝	Positive
307	13691	Aiyooooooooooo SEMA thala love you always	Positive
308	11881	 Ennaku oru sandeham trailer paatha katha therinja great ahhh.....Illa spend panna amount therinja great ahhh	Mixed_feelings
309	3392	 Yuvan proved again in BGM!!!#He is always king in BGMS!!!Die hard #90kids yuvan fans please like this!!!!	Positive
310	11716	 పెట్ట తెలుగు trailer కోసం ఎంత మంది wait చేస్తున్నారు Super star  రజనీకాంత్ తెలుగు ఫాన్స్ ఓక లైక్ వేయండి	not-Tamil
312	5873	 trailer eh bayangarama iruku!! padam semma sambavam panna poguthu pola!! keep rocking Lokesh_kanagaraj and crew!!	unknown_state
313	12053	 PINK  Hindi movie maadri teriyidh	Positive
314	10350	 Ellam ok intha mugamoodi mathiri irukathunu ninaikiren	Positive
316	5655	 Wow semmaya iruku sk anna fans hit	Positive
317	2672	 Ellam ok nalla than irukku......aana ippe bigil kitte modhi thevai illame nalla padathe flop aakke porange	Negative
319	11795	 savaratha iruntha kuda sanda pottu savanu sir payanthu Kalla vilunthira kudathu Karthi is back in action	Negative
320	13631	De manasachiye illama nalla iruku slringala da honestly slrn mokka trailer	Negative
321	4676	 Deepavalikku un padathukku poren .. spr	unknown_state
322	10833	 Thala vaa Thala vaa Thala vaa	Positive
323	1096	 Anybody felt like Vikrams look resembling Captain Ajith Vadakayil??	Negative
324	9847	 Ask dhul  chella kutti super altimate thala. Therika vidalam.	Positive
325	11830	 evan vanthalum!inthe pongaluku naagethanda!!!hit like if u agree!	unknown_state
326	1538	 Oruthar mela Viswasam katrudhukaga innoruthara en asinga paduthringa... Mass Thala.. Purinjavanga purinjikonga	Positive
327	1409	 Kaithi movie kand trailer kaanunna malayalikal adi like ...  Vere level movie	Negative
328	10453	 Yammadiyovv... Siripana sambavam pakka porom..	Positive
329	15236	pangaaligala intha vegam paththaathu innum vegama comments ah therika vidunka	Positive
330	7346	 Enaya trailer liyae kadhai a solitinga...	Mixed_feelings
331	12648	Thala lam oru allu punda  Poda pitta badu	Negative
332	3318	 Ellam mudinju pochu nu  Ellarum solla arambikkum pothu Anikku pudusa porakuran   Namma #HERO SK.   சுயமா சிந்திக்க தெரிஞ்சவன்  தான் சூப்பர் ஹீரோ........	Positive
333	9197	 Thala mass U1 lost bgm semma	Positive
334	12268	 Yow lahari music inda channel karanuku epidi promotion pandranu solli thangaiya	Mixed_feelings
335	8867	 Ayyo ippove padam release pannungappa. I can’t wait till pongal.	Positive
336	6900	 Once a king , always a king🥰🥰🥰🥰🥰	Positive
337	9072	 Suriya Anna fans support Thalaiku Eppovom irukum  love you Thala	Positive
338	3128	 2.0 Trailer Likes (24 hrs) - Tamil - 369k likes Hindi - 367k likes Telugu - 143k likes  Total - 879k likes	Mixed_feelings
339	1029	 waiting for kalyani priyadharsan's kollywood entry  :)	Positive
341	1405	 Raashi  Is so cute  and vj mass ji ...	Positive
342	11633	 No lip sync for Kalyani! AGREE?	Negative
343	6346	 pls comment if you are a true chiyaan fan	Positive
344	8384	 My dear 47k dislikers RIP,  verithanam varatum  anga papom.	Positive
345	5960	 I'm big fan sir I love you	Positive
346	14141	Love you   Thala ...Vera level	Mixed_feelings
347	15092	Enna innum trend list la varla	Negative
348	7678	 Vetrimaran epdi sir rathamum sathaiuma valviyalodu padam pantrenga.damn sure another blockbuster danush & vetrimaran...	Positive
349	5338	 Yow innaya ithu ,,,,shankarala mattum than ippadi mudiyum semma weight	Positive
350	3576	 Konjam comedy ah irruku..... Aanalum mass ah irruku	Positive
351	12682	Bollywood ki pink movie ka remake	not-Tamil
354	15256	Asuran trailer no 1 so nice	Positive
355	12111	 Kaali attam arambam... allu silra ela odidu...	Positive
357	8917	 Yaaruda panni pandara pandeva laaam nadikka vachadu. Thalaiku munnal pande laaam thoosi	Negative
358	10046	 Illaya super star dhanush...  Apdinuuu name varalaaaa	Positive
359	3988	 Marana mass ah iruku  thalaiver vera level	Positive
362	3691	 Anils dislike panni bayangarama troll pandrangalam	Positive
363	760	 1 hr la 400 k+ like	Positive
364	9610	 THALA look so cute  I'm waiting ner konda paarvai	Positive
365	12130	 Thala Oda unmaiyana fan ahaa irrutha ilke podunga	Mixed_feelings
366	4837	 Viswasam than mass pongada dei	Positive
367	5364	 Thala+yuvan vera level, waiting laye veri yerudhu	Positive
369	2116	 Masss bigil enna etha parungka pa	Negative
370	6882	 என்னடா? , views 44K. But likes 55K.	unknown_state
371	5011	 worst ra🤣🤣🤣 Advocate maari nadika sonna ....Thungikittey nadikiren....Oru Gambiramey ila	Positive
372	5260	 indha trailer pudichavanga enna commentkku like podu	Positive
375	9093	 Sir trailer realesa epa padam release october 6 ah illa 4 ah	Positive
376	9808	 The realheros in tamilcinema vikramsir, Suriyasir	Positive
377	13667	Karthik Anna  Vijay Anna  suriya Anna what a line up for him @lokesh Anna	Negative
378	6431	 otha ...padam na ithu padam... shankar vera  level	Positive
379	2312	 Last dialogue suit for all fans	Positive
382	9249	 Tamil nhi samjh aayi but Akshay tere liye kuch bhi....	not-Tamil
383	13092	Tamil nadu karanukku kasu  illa lyca srilankan adutha padam	Mixed_feelings
385	11135	 Aiyoo Thala.. Vera level.. .. Marana mass...	Positive
386	15650	Meendum family yoda paka koodiya oru nalla padam	Positive
387	14179	Different aana thala epo paaka porom	Positive
388	7118	 MASS KA BAP ( THALAIVAR )	Positive
389	9090	 antha police lu bobby simaa va potrukalam semaiya iruparu	Positive
391	8066	 Trailer la marana kaatu kattitangah  Get Rajinified  By THALAPATHY FAN	Positive
392	3469	 Sema vera level thala padathukku marana waiting	Positive
393	1182	 Plz verum vijay sethupathi podathinga  Makkal selvan vijay sethupathi nu podunga	Positive
394	4854	 Yo pandey nee ena ya panre🤦‍	Negative
395	1071	 Yabba dei vinoth enga dhala ya vechi seirathula  nee cheeta vaye minjiruva daw 🤣🤣🤣🤣	Positive
397	15349	Nadi thalaiva .Aana arasiyal venam thalaiva	Mixed_feelings
398	1164	 Thala Fire Fans  like here	Positive
399	461	 801k  Naraya naraya naraya naraya naraya naraya!!!!	Positive
401	10274	 petta parak... Kola Kandula iruken. Thalaiva redefined	Positive
403	6354	 PETTA VS VISVASAM PETTA = REPLY VISVASAM = LIKE	unknown_state
405	7447	 81k watch 94 k like epdi bro	Mixed_feelings
406	1684	 Padam paathumudichavanga like.  . Padam vera level	Negative
407	9945	 Innum evlo varusam daan idey concept tamil cinema le varumo	Negative
408	2615	 Lol. Enna karumo da ithu. Pink itself flop. Ithula ajith nadiparnu paatha. Etho oru kelattu koo** act pannirukaan.	Positive
409	14576	Movie pathutu again yaru trailer paka vanthinga	unknown_state
410	1007	 Thala siva combo la innoru mass padam pannunga	Positive
411	3802	 Bigil kuda release pana porigala OK OK	Mixed_feelings
413	10503	 Kuch samaj nhi aaya tamil me lekin thik laga trailer. His last movie?	not-Tamil
414	15277	Vera level hollywood level la irukku sema	Positive
415	5968	 Kuch samhj to nahi aaya but rajni did not needs any luggange he always rocks	not-Tamil
416	6069	 vj stp kagatha padam pakkah porom.	Positive
417	9000	 I'm from kerala.. Naan ajith saarude big fan.. enakku tamilil romba pudicha actor ajith sir mattum.. Love youuuuuuuu	Positive
418	9124	 You kena tunggu lebih lama lagi untuk tahu saya... Damn that's superbbbb	not-Tamil
419	12310	 10 times mela pathavanga mattum like it	Negative
420	11167	 Next Level To Tamil Cinema Thalaivaaaaa Kalakiteenga	Mixed_feelings
