	id	sent0	label
76	76	என்னப்பா தமிழ் டீசர்ல ஒரு வரி கூட தமிழில் இல்ல.lyric வீடியோ தான் அப்படி போடுறீங்க.இப்ப டீசருமா,உங்க போக்கே பிடிக்கலப்பா.	Negative
77	77	My dear 47k dislikers RIP,  verithanam varatum  anga papom.	Positive
78	78	Cmnt section pona like here like here nu uyira vanguvanungalehh🤔🤥	Positive
79	79	tranding kyu ni aa rahi h yrr	not-Tamil
80	80	Mrana Mass iliya suppr star DHANUSH	Positive
81	81	vera level... pakka blockbuster for sure... :) all d best anna (y)	Positive
82	82	வன்னியர் சாதி சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்....	Positive
83	83	Yuvan bgm vera level i love u yuvan anna	Positive
87	87	what is this rubbish?. Ayoooo ayo	Negative
91	91	Intha kelattu naaya inthamari pathu rombha naalachu. Nalaarkuda trailer.	Mixed_feelings
94	94	wow wow wow wow wow Vijay Anna superrrrrrrr	Positive
95	95	Ena elarum comment panumbothu Indha caste saarbaga valthukkal, indha caste saarbaga valthukal nu potutu irukinga? First naama elorum Tamilargal. Indha jaathi than elarayum ivlo naala pirichi vechirukku...even comment la paarunga...rendu perumae tamilan than...ana epadi thitikiraanunga. Indha vishayathil periyaar sonadhu sariyae...jaathi olizhya vendum...ovvoru manidhanukkum ovvuru vidhamana thiramai irukum...adha paathu mathavanga peruma padanum...poramai illai. Naam tamilar enbahil perumai kolvom	Mixed_feelings
97	97	Ithula aarambathula Raana sethuruvar vivegathula Vivek obray villain	Mixed_feelings
99	99	இந்த  படத்துக்கு  எவ்வளவு  ஆதரவுனு  இங்க  கமெண்ட்ட  படிக்கும்போதே  புள்ளரிக்குது.  படக்குழுவினருக்கு  படம்  மிகப்பெரிய  வெற்றியடைய  வாழ்த்துக்கள்.	Positive
100	100	பார்ப்பனன் முன்னாடி நீயும் சூத்திரன் அப்படினா தெவிடியப்பையன் அடா பரம்பரை ஒன்னல எதிர்க்க முடியல அனா நாகா எதிர்க்குறோம் உனக்கும் செத்து	Mixed_feelings
101	101	thalla yepauveme masss thn.    ippa sla la va   venum	Mixed_feelings
103	103	உழுது பூமியில ரத்தம் சிந்தி அரிசி அனுப்புற ஒவ்வொரு ஜீவனுக்கும் இ‌ந்த நாடு நல்லா இருக்குனு உழைக்கிற ஒவ்வொரு தொழிலாளிக்கு‌ம் எல்லாத்தையும் தட்டி கேட்கிற உரிமை இருக்கு வசனம் அனல் பறக்குது	Positive
104	104	கொங்கு வேளாளர் கவுண்டர் சமுதாயத்தின் சார்பாக மனமார்ந்த வாழ்த்துக்கள்	Positive
105	105	Romba naal achi suriya anna padam pathu kandipa sema enjoyment ah irukka pothu	Positive
106	106	Teaser ku munnadi varra antha DMK ad thanga mudiyala	Negative
107	107	I think kalakalappu 3 ha ha ha ha	Positive
108	108	Super .... The BGM is Vera level pakka masss	Positive
109	109	Love you vijay.... From MAHESH AND VIJAY FANS	Positive
110	110	Dei pattinila kidantha uyir vaazha ethu kidaichalum thinnuthan aaganum.yaara irunthaalum..ellarum avanga avanga oru safest place okkanthuttu enna venalum pesalaam....platform la yaarum illatha anathaiya oru velai sothukku vali illama okkanthu irukum podhuthan manushan manushana manushana pakka aarambippaan...iyargai ellathukkume oru aappu vachu vidum..appo kai koduka evan etha kodunthaalum vaankipinga..ippo vote ku kaasu vaangura maari..	Mixed_feelings
111	111	Puranaanuru :dhudiyan, paanan, paariyan, kadampan ethu varalaru.tamil jathi eillatha pera jathigalin suilchiyal Mella eruntha 108 paariyar jathi koithukal vilthapaidathu ethu puriyatha Tamil ennathin pera jathikal paariyar enaithai thavaraga purinthukondu peasuvathu manatheirku vali tharukerathu. Annithu jathikalilum nallavargalu thiyavarkalum erukindranar. Suilchi seikke Ulla Tamil Enam Ethai purinthukollavendum eiilai enil tamilan ahlinthu poi veduvan. Tamilargali jathiyal maittum than viltha mudium ethai purinthugollungal nanbargale	Mixed_feelings
112	112	sathigalam kidaiyathu oru mannum kidaiyathu konjam pazhanthamizhar meri vaazhunkada thamizhanai iru thamizhukakau iru	unknown_state
113	113	I am Kannada Rajnikant movie trailer	Positive
115	115	Dai ithu velayutham Padam Da Yaara yeamaathringa ??	Positive
116	116	"Semma message @ 2:05..  ""ithu 96su.. Yaara emathuringa"".. Apa irunthu antha manithar rasigargalai ComaLi aakitu irukkar.."	Positive
117	117	SURIYA SURIYA SURIYA SURIYA SURIYA SURIYA SURIYA SURIYA SURIYA SURIYA SURIYA SURIYA SURIYA SURIYA SURIYA SURIYA SURIYA SURIYA SURIYA SURIYA SURIYA SURIYA SURIYA SURIYA SURIYA SURIYA SURIYA SURIYA SURIYA SURIYA SURIYA SURIYA SURIYA SURIYA SURIYA SURIYA SURIYA SURIYA SURIYA SURIYA SURIYA SURIYA SURIYA SURIYA SURIYA	unknown_state
118	118	Rajini fans comment. Neutral fans like.	unknown_state
120	120	Cha  na rajini nu naichan  yenna mari ethana Peru yemathiga	unknown_state
121	121	"என்ன ஒரு முரண்பாடான வசனம் . \""எது கிடைச்சலும் \""வேட்டை ஆடுற ஓநாய் அல்ல சிங்கம் இப்போ கொலை பசில இருக்கேன் .\""எது கிடைச்சலும்\"" வேட்டை ஆடுவேன் .இதுக்கு நீ ஓநாய் என்றே சொல்லி இருக்கலாமே .வசனம் எழுதின புண்ணியவான் யாரு.ஓநாய் தான் எது கிடைத்தாலும் வேட்டையாடும்"	Mixed_feelings
122	122	Bgm vera level..... Thala .....pink already paathathu....tamil version kaga waiting.....	Positive
123	123	Sanda poddu saavanum  Saavalam saavalam jamaththa	Negative
125	125	hyoo thala verithanama pidikithu able mass semmma unkala screenla Pakka kola waiting dialogues onnonnum sethukirukinga	Positive
126	126	சாதிகள் மேல் நம்பிக்கை இல்லாத தமிழனாக வாழ்த்துகிறேன்	Positive
127	127	Manushan epudi vanthalum tharama irukaru ya... THALAAA... This time CLASSY After a MASS VISWASAM....	Positive
128	128	Romba Romba ketta payan sir intha Kalli	Positive
129	129	Ena pa.. Sollama kollama... Posukunu release pannittinga...	Mixed_feelings
131	131	ஒட்டுமொத்த தருமபுரி வன்னியர் சமூகத்தின் சார்பாக படம், மாபெரும் வெற்றி அடைய வாழ்த்துக்கள்	Positive
132	132	Tetamu Yang Tidak Diundang Dalam Rakaman Video Di Kedai Makan Menjadi Bualan Orang Ramai	unknown_state
133	133	Yaru ya ivaru vayasa agadha age stops for rajnikanth	Positive
134	134	Kou aissa hai jo hindi me trailer dekhne ke baad tamil telugu me dekh rha hai like here	not-Tamil
135	135	3rd block buster Suriya anna +kv anna +Harris anna	Positive
136	136	2K left for 500K likes	unknown_state
137	137	i am waiting vijay bro super	Positive
138	138	ஊராளி கவுண்டர் சார்பாக படம் மாபெரும் வெற்றி பெற வாழ்த்துக்கள்....	Positive
139	139	சூரியனை torch அடித்து கேலி செய்யும் மூடர்களே அவர் எதிர்வினை கட்டினால் உங்க சாம்பல் கூட மீறாது.தலைவர்  உயரம்,பண்பு,சாதனைகள்,உழைப்பு,நேர்மை இதில் எதாவது உங்களிடம் இருக்க கோமாளிகளே	unknown_state
140	140	Thalaaaaaaaa Masssssss & End Of Dialogue  Awesome	Positive
142	142	இன்றைய சூழலில் பெண் பிள்ளைகளை பெற்றவர்களோ கூடப்பிறந்தவனோ அழைத்து சென்று பார்க்க வேண்டிய திரைப்படம். ஆம், பெண்பிள்ளைகள் மனதில் பதியவேண்டிய கருத்துகளை சுமந்து வரும் படமாக இருக்கம் என பெரிதும் எதிர்பார்க்கின்றேன். இது ஏதோ சாதி வெறியில் அனைவரும் பேசுவது போல இருக்கும். ஆனால் உண்மை அதுவல்ல. சுமார் 20-22 ஆண்டு காலம் கூடவே வளர்ந்தவள் கண்ணுக்கு நேராக வழி தவறி போய் சின்னாப்பின்னமாகி போவதும் அதனால் சிதையும் குடும்பங்களும் அவளின் உறவுகளின் நிலையை திரையில் காணும்போதே அடிவயிறு கலங்குகிறதே, அந்த வலிதான் இந்த படத்தின் மாபெரும் வெற்றியாக இருக்கும். நிச்சயம் தமிழக ஊடகம் இந்த படத்தினை இருட்டிப்பு செய்யவே பார்க்கும்.  ஆனால் அதையும் மீறி மாபெரும் வெற்றிப்பெற வாழ்த்துகள்...	Positive
143	143	இந்திய சினிமா வரலாற்றில் வட தமிழக வேட்டை ஆரம்பம்....!  தமிழ் சினிமாவில ரஞ்சித்தை விதை எடுக்க சரியான ஆள் மோகன் ஜி அவர்கள்..!  தென்மாவட்ட கதைகளத்தை திரை வரலாற்றில் சொன்னதைவிட வெட்ட வெளிச்சமாக துணிச்சலாக வட மாவட்ட பிரச்சனைக்கு முற்றுப்புள்ளி வைக்கும் முதல் படமாக திரௌபதி...!  இவ்விதம் இனி தொடரும்...!!!	Mixed_feelings
144	144	Ean selaula all frands kuptu povanga...	Positive
145	145	Matha actor la Vera level na Niii top level Thalaivaaa	Positive
146	146	யுவன் பேன்ஸ் எல்லாம் லைக்க அடிச்சு படுக்க போடுங்கயா...	unknown_state
147	147	Thala Thala Thala Vera yethum theva illa	Positive
148	148	Pless Gucci gang mera gana dekho	not-Tamil
150	150	திரைக்கதையிலொரு கவிதை சொல்ல முயல்கிறார்கள். நான்கு பருவங்களால் நெய்யப்படுகிற காதல் நாற்கரம்!  வரட்டும் பார்ப்போம்   வாழ்த்துகள் சில்லு கருப்பட்டி குழு!	Positive
151	151	Entha ad um ilama ivarala mattum epdi ipdinu.... Ellarum vaitherichala kathAruranga	Positive
152	152	Yemmadi!! Allu thalludhuda paavi.. enna verithanam....	Positive
154	154	Neenka padam edukureanka ok athukunu antha kekka bekka short film ah thookiteenkaley da	Positive
155	155	கொங்கு வேளாள கவுண்டர்கள் சார்பாக படம் மாபெரும் வெற்றி பெற வாழ்த்துக்கள் - கொங்கு மண்டலம்	unknown_state
158	158	கமாண்ட எல்லாம் படிக்க படிக்க வேற லெவால இருக்கு மேகன் அண்ணா . படம் மாபெரும் வெற்றியடைய வாழ்த்துகள். இவன் :- மயிலாடுதுறை வன்னியர் சங்கம் &பாட்டாளி மக்கள் கட்சி & சமூகநீதி முன்னேற்ற சங்கம் .	Positive
159	159	Issa gandi acting, makeup, design maina Ajj taak nhi dekha	not-Tamil
160	160	Suppar.  Aiya I am sri Lankan fan niroshan,	Positive
162	162	8.4m views 9 more likes to reach 115 k likes	Positive
164	164	iam big big fan of vijay sir iam from telangana	Positive
165	165	வன்னியர் கவுண்டர் தேவேந்திரகுல வெள்ளாளர் கொங்கு வெள்ளாளர் செட்டியார் இவர்கள் அனைவரும் எதிர்பார்ப்புடன் இருக்கிறார்கள் மிக்க நன்றி மோகன் அண்ணா	Positive
166	166	End kaalai @rajini semma...... Jeyam ravi veera level.....	Positive
167	167	ரஜினிய கிண்டல் பண்றங்கிலா Wait & Watch, He doing something to people	unknown_state
168	168	டிஸ்லைக்கு போட்டவனெல்லாம் தண்ணிய குடிச்சிக்கோ....இல்லைனா பயர்எஞ்சின கூப்பிட்டுக்கோ....	Negative
170	170	Daii Viswasam Update Vidungada Plzz	Positive
172	172	Amazing trailer jayam and kajal gonna rock now!!!!	not-Tamil
174	174	Oru padam Kamal Mari Oru rajini Mari  thala	Positive
175	175	Ithu Maari Neraiya Neriya Neriya Padam Nadinga Thala	Positive
178	178	itha padam odathu shriti hassan nadicha padam ethuku oduchu	Mixed_feelings
179	179	தல போல வராது.... Waiting viswasam trailer	Mixed_feelings
180	180	1:36  BGM  .... maas	Positive
181	181	Yarupa neenga ellam? Neerla pakanum pola eruku!	unknown_state
182	182	Rajinikanth vera level wating to watching	Positive
183	183	The king MANIRATNAM .... Palaya record ah eduthupaaruda....	unknown_state
184	184	Enna alagu thalaiver mass super  star rajini	Positive
185	185	hit or flop Rajini sir always rockzzzzzzzzzzzzzzzzzzzzz. I like him very much. I don't know why	Mixed_feelings
186	186	உன்கூட இருக்குர சந்தோஷத்தவிட நீ தான் என் சந்தோஷமா இருக்க எப்போதும் நீ  மட்டும் தான் காதல் மன்னன், தல டா	Positive
187	187	0:28 Shaktimaan Parle-G Biscuit SaptuNaanum sinna vayasula jump panni parakka  try pannirukken 90's Pasanga Da 🤣	Positive
188	188	Semma semma semma  Vaazhthukkal Dhanush from #ThalapathyFan	Positive
189	189	Vera level rajini is the mass	Positive
190	190	Anbumani apadiya rombha nalava.... mudhal jathi veri naiya ah avadha...da porike...anubamani vaichu movie edutha ida vuda kavalam ah edukalam..	Negative
191	191	1:43 Enna da WWE ROman reigns la varan.	unknown_state
192	192	kongu vellalar sarbaga valthukal.padam patti thotti varai pesavendum	Positive
193	193	Who Is Biggest Fan Of Rajini Hit Like	Negative
194	194	43 + லட்சம் பேர் பார்வைகளை கடந்தால் திரெளபதி நன்றி மக்களே . நிச்சயம் மிரட்டுவாள்  திரெளபதி	Positive
196	196	again arun kamaraj did good job, for theme song	Positive
197	197	Suriya I one man king movie kaga I am waiting sir is super hero	not-Tamil
198	198	Diwly ku release  pannuna bigil  avvlothan	Positive
200	200	80s bhindi to makeup wala alooo	not-Tamil
201	201	My support for this movie by kongu vellala goundersss (Namakkal )	Positive
202	202	All records broken  #VivegamTrailer   10K Likes - 40Secs 25K - 5Mins 50K - 8m 100K - 30m 120K - 45m 150K - 190m 200K - 7h,5m 225K - 7h,	Mixed_feelings
203	203	எந்த ஒரு மிகப்பெரிய விஷயமா இருந்தாலும் அதோட ஆணிவேர்ல இருந்து ஆரம்பிக்கறதுதான் அழகு!!  Here is the KOLA mass Trailer  Kumaran   #NGKTrailer	unknown_state
204	204	NGK Surya Annan  Vere Level  yuvan... Selvaraghavan	Positive
205	205	1:53 Ant-Man ah pottu Hope pottu polakra adhe smack	Mixed_feelings
206	206	Ungaluku naatu mela paithiyam na ennaku unga mela paithiyam	Positive
208	208	Vera level Anil fans dislike pannthu  ana Athku terila idhu semma hit aga pora padam nu	unknown_state
209	209	2.04 meme creators Ku semma template. Un varthaila nambikayae Vara maatingudhu.. Yen ya??  Semma....BGM theri....	Positive
211	211	1:34 Enna paarva da idhu goosebumps guaranteed	Positive
212	212	Coba Jelaskan... Trending di Indo okelah.. Tapi Kenapa burung Indosiar ada disitu...	not-Tamil
214	214	Dai,,,,எப்பவும் கீழ் சாதி கீழ் சாதி தான்டா அத இப்படி எல்லாம் காட்டனுமா by கவுண்ட!	Negative
217	217	Love you Thalaiva	Positive
218	218	Editing feel like old one Surya gd	Negative
219	219	Thalaiver padam vetri adaiya thalaiyin rasikarkalin vaalthukkal	Positive
220	220	Thalaiva you are great🤗🤗marana mass thalaivar	Positive
225	225	2K idhu 2016  Idhu 1996 yaara yemathuringa ...  Naanga 90s kids .	Negative
226	226	Final touch thala mass ah soli irukapala  ketukonga da inimel aachum olunga irunga.... Ozm thrilling Trailer	Positive
227	227	43k haters enga da irundhu varinga	Negative
228	228	Thalaiva ne than gethu...  varum paar...	Positive
229	229	Eppa erukarah samugathuku edhu romba mukkiyamana padam dha beral level	Positive
231	231	Thalaya jeika innoruthan poranthu varanum da ... verithanathin utchakattam da...	Mixed_feelings
232	232	Viswasam super movie next this movie thala fans like	Positive
233	233	Thalaivar nadicha movie la idhu vera level ah irukku	Positive
234	234	0:34 iru iru iru!!  Ada namma comali hacker payan pa aathu🤙🤙🤙	unknown_state
235	235	Ama la nanga para pulingo sna appdiay erukadum aothla angaluku avomanam eilla sariya ..aoduthavanuku ponu mala aosha paddathanu sla arla neenga kadvila eilla pariya myrupudingiya Konjam kasu konjam uonga kalla nakura uonga jathi Veri pudicha d.......... pashanga....lai oru k....uonglala seiya mudiyathula naingla	Mixed_feelings
236	236	Manushan epadi nadikuraru paruu...paaaa......i feel .... mangatha bgm.....	Positive
237	237	2.O is awesome trailer Vera leval	Positive
238	238	ஹா! ஹா! அடேய்களா... என்னங்கடா இது 2 நிமிச டீசரே 2 மணி நேரம் ஓடுர மாதிரி இருக்கு?!  டீசர பார்க்கும் போதே தெரியுது படத்தோட ஸ்கிரின்ப்ளே எப்படினு!	Positive
239	239	Trailer iku munadi yaru Ellam Treaser paikka vanthinka	Positive
240	240	Graphics sari illa nu solrathukune oru gang suthum parunga	Positive
241	241	DRUVANACHATHIRAM Release aayo , arkenkilum ariyumoo??	Positive
243	243	இன்றைய நடிபின் நாயகன் நாலைய  ௨ல௧ நாயகன் surya அன்பான  ரசிகர்கள்	Positive
244	244	so sad i don't like that full  flim	Negative
245	245	Sooon make it as 10M views...	unknown_state
246	246	Mannu ponnu rendum onnu:உங்க ஆத்தாவும் 10 செண்ட் பிலாட்டும் ஒன்னா டா கேனக் கூவைகளா?அஞ்சிபேர ஓத்த திரௌபதி குலதெய்வமாம்	Negative
247	247	Telugu hip hop lovers like plz	unknown_state
249	249	Ak  thala marana mass super	Positive
250	250	Teasar pakkuradhuka bayangarama iruku I am waiting for you	Positive
251	251	எங்க அப்பா மிலிட்ரி டா ஓடி விளையாடவா சொல்லி தருவான்....  த்தா வேற லெவல்டா....	Positive
253	253	goosebums yaaaa eppaa enna traioleru norukungada like buttonaa	not-Tamil
254	254	13.7M views with 520K likes... 15M views and 550K likes varumnu soltravanga yellam like podunga	unknown_state
255	255	Vijay acting a pathu laugh pannara? Lol	Negative
256	256	Indha aala ennadhan veruthaalum On screenla paakka solla indha aalu style la  vilundarom	Mixed_feelings
258	258	July1 20M vivews varum 1M likes um senthu varum	Positive
259	259	Arabikadalinte Simham trailer Mohanlal fanmade	not-Tamil
260	260	Seekiram padam release pannunga bro 🥺 by santa fan	Positive
261	261	Jayankondam makkal saarpaga padam vetri adaya valthukirom  nanbargale	Positive
262	262	Thala un career oda peak la kooda mass movie vittu samoogan akkara padathukka nadikka unakkum Mattum tha thala dillu	Positive
263	263	I wonder Why dis video s not trending ???	Mixed_feelings
264	264	kailasa nattuku poganumnu nenaikuravaga like pannuga :) :) :)	Mixed_feelings
265	265	Oruthar mela neenga viswasam kaatradhukkaga innorthara yen asinga paduthringa	Positive
266	266	சிவகங்கை யாதவர் சங்கம் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்	Positive
267	267	Prabhu deva - like  Ragava lawrence - reply	unknown_state
270	270	Waste padam tharu maru flop aamai nakkis	Negative
273	273	Am chitti reloaded version 2.0 mass dialogue	Mixed_feelings
274	274	இது தமிழ் படமா இல்ல ஹாலிவுட் படமா	Positive
275	275	Trailer forward pani pathavagalam like poduga	unknown_state
276	276	அடுத்த முத்தையா டைரக்டர். அண்ணன் மோகன் அவர்களுக்கு மனமார்ந்த நன்றி. மேலும் இந்த படம் முழு வெற்றி அடைய வாழ்த்துகிறோம்	Positive
277	277	Rompa expectiona iruku... Thala sekiram vaa...Thala..  August10... Waiting. . Thala speech sema mass... Last dialog super...	Positive
278	278	Intha Deepavali Ku Oru tharamana padam varapoguthu, so kandippa thalapathi Ku adutha padam tharamana kathai ah irukkum #LokeshKanagaraj	Positive
279	279	It's been like Ellam Avan seyal	Negative
280	280	Sathiyama solra teasera nighttha pakren antha bgmoda avanga  bodhu  allu vttruchu peiya paatha maari irukku	Positive
281	281	Super song I am very like	Positive
282	282	Pakkathane pore innda Kali odda attathe	Negative
284	284	நங்கூரம் போல் கதை-களம் அமைந்தால் நான் கண் இமைக்காமல் ரத்திண ஒளியை பார்ப்பேன்.	unknown_state
285	285	தீரன் சின்னமலைகவுண்டர் பேரவையின் சார்பாக படம் வெற்றியடைய வாழ்த்துகிறோம்	Positive
286	286	சத்தியமா சொல்றன் ட்ரைலர் சட்டப்படி  சூப்பர் மா	Positive
287	287	Supera Iruku Nala social Message Padam Vetrie Para Vazlathukal	Positive
288	288	marana mass trailer    vijay anna therrrriiiiiii......	Positive
289	289	படம் நல்லா இருந்தா பாக்கலாம் போலயே !	unknown_state
290	290	Is it based on kekka bekka short film?	Negative
291	291	Sema..  Vera level bgm.... ... summa aluthuth	Positive
293	293	good luck thala from mahesh babu fan. spyder jindabad	Positive
294	294	1.35 mins kudumbathoda senthu naanga, intha dialogue modulation yepdi iruku na   Surya in one movie , company kudukira oru athisaya porul soapu dappa	Positive
295	295	Nan veelven endru ninaiththayo  thalaivar da	Positive
296	296	Gommalakka teaser pakkalanu Vantha,intha dmk punda ad vera	Negative
297	297	Comments la like vaangi enna panna poringa ellarum	Negative
298	298	First scene ... police dam Mela cover pannangalae andha scene	Positive
300	300	மரணத்தை மிரட்டும் ட்ரெயிலர் உண்மை செய்திகளை உரக்கச் சொன்ன இயக்குனர் G மோகன் அவர்களை வாழ்த்த வார்த்தைகள் இல்லை அருமை	Positive
301	301	Idhu dhan da Namma thalaivar	Negative
303	303	வெந்து வேகதா அரை வேகடு ஹீரோ து	Negative
304	304	Otha padam vera level ah irukum pola .thala mass	Mixed_feelings
306	306	Teaser bayangaram na.....     Theri ya iruku....  Stylish thalaivar.....	Positive
307	307	Edhukum nadodigal 1 ku ennada sambandam	Negative
309	309	enna irrunthaalum sarakaar maari varuma ? #illayathalapathimass	unknown_state
311	311	I don't know Tamil but I like Rajini. Super style.	Negative
314	314	Come on guys keep watching 10.5 M views adikkanum today	Positive
316	316	Thalaivar Thalaivar Thalaivar sema  chitti chitti	Positive
317	317	தாராபுரம் வன்னியர் சங்கம் சார்பில் வாழ்த்துகள்	Positive
318	318	Indha pongalukku Ennapannaporom? kaali kuda  sweet  sapdaporom	Positive
320	320	1:29 Indha mannu thaan business simbu rocks	unknown_state
321	321	Paaa verithanama irukku kandippa  Hit aagum	unknown_state
322	322	Kanithan padam maari thaan irukum pola	Mixed_feelings
